iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,,,,,
LBN,Lebanon,2020-10-12,52558,455,59.26,6825442,13367.565,0.757,10.8696726,6.120297419,4.081934542,15.73616766,9.500586529
LBN,Lebanon,2020-10-13,54624,466,59.26,6825442,13367.565,0.757,10.90822863,6.144185634,4.081934542,15.73616766,9.500586529
LBN,Lebanon,2020-10-14,55869,479,59.26,6825442,13367.565,0.757,10.93076494,6.171700597,4.081934542,15.73616766,9.500586529
LBN,Lebanon,2020-10-15,57246,499,59.26,6825442,13367.565,0.757,10.95511305,6.212606096,4.081934542,15.73616766,9.500586529
LBN,Lebanon,2020-10-16,58745,501,59.26,6825442,13367.565,0.757,10.98096132,6.216606101,4.081934542,15.73616766,9.500586529
LBN,Lebanon,2020-10-17,60113,509,59.26,6825442,13367.565,0.757,11.0039814,6.232448017,4.081934542,15.73616766,9.500586529
LBN,Lebanon,2020-10-18,61284,517,59.26,6825442,13367.565,0.757,11.02327408,6.248042875,4.081934542,15.73616766,9.500586529
LBN,Lebanon,2020-10-19,62286,520,59.26,6825442,13367.565,0.757,11.03949196,6.253828812,4.081934542,15.73616766,9.500586529
LSO,Lesotho,2020-05-15,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-16,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-17,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-18,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-19,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-20,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-21,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-22,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-23,1,0,62.04,2142252,2851.153,0.52,0,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-24,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-25,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-26,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-27,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-28,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-29,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-30,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-05-31,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-01,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-02,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-03,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-04,2,0,62.04,2142252,2851.153,0.52,0.693147181,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-05,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-06,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-07,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-08,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-09,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-10,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-11,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-12,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-13,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-14,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-15,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-16,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-17,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-18,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-19,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-20,4,0,62.04,2142252,2851.153,0.52,1.386294361,#NUM!,4.127779338,14.57736817,7.955478753
LSO,Lesotho,2020-06-21,4,0,54.63,2142252,2851.153,0.52,1.386294361,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-22,4,0,54.63,2142252,2851.153,0.52,1.386294361,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-23,4,0,54.63,2142252,2851.153,0.52,1.386294361,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-24,17,0,54.63,2142252,2851.153,0.52,2.833213344,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-25,17,0,54.63,2142252,2851.153,0.52,2.833213344,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-26,20,0,54.63,2142252,2851.153,0.52,2.995732274,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-27,24,0,54.63,2142252,2851.153,0.52,3.17805383,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-28,24,0,54.63,2142252,2851.153,0.52,3.17805383,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-29,27,0,54.63,2142252,2851.153,0.52,3.295836866,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-06-30,27,0,54.63,2142252,2851.153,0.52,3.295836866,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-01,27,0,54.63,2142252,2851.153,0.52,3.295836866,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-02,35,0,54.63,2142252,2851.153,0.52,3.555348061,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-03,35,0,54.63,2142252,2851.153,0.52,3.555348061,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-04,35,0,54.63,2142252,2851.153,0.52,3.555348061,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-05,35,0,54.63,2142252,2851.153,0.52,3.555348061,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-06,79,0,54.63,2142252,2851.153,0.52,4.369447852,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-07,91,0,54.63,2142252,2851.153,0.52,4.510859507,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-08,91,0,54.63,2142252,2851.153,0.52,4.510859507,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-09,91,0,54.63,2142252,2851.153,0.52,4.510859507,#NUM!,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-10,134,1,54.63,2142252,2851.153,0.52,4.8978398,0,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-11,134,1,54.63,2142252,2851.153,0.52,4.8978398,0,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-12,184,1,54.63,2142252,2851.153,0.52,5.214935758,0,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-13,233,2,54.63,2142252,2851.153,0.52,5.451038454,0.693147181,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-14,233,2,54.63,2142252,2851.153,0.52,5.451038454,0.693147181,4.000583182,14.57736817,7.955478753
LSO,Lesotho,2020-07-15,245,3,58.33,2142252,2851.153,0.52,5.501258211,1.098612289,4.066116541,14.57736817,7.955478753
LSO,Lesotho,2020-07-16,256,3,58.33,2142252,2851.153,0.52,5.545177444,1.098612289,4.066116541,14.57736817,7.955478753
LSO,Lesotho,2020-07-17,256,3,58.33,2142252,2851.153,0.52,5.545177444,1.098612289,4.066116541,14.57736817,7.955478753
LSO,Lesotho,2020-07-18,311,3,58.33,2142252,2851.153,0.52,5.739792912,1.098612289,4.066116541,14.57736817,7.955478753
LSO,Lesotho,2020-07-19,359,6,71.3,2142252,2851.153,0.52,5.883322388,1.791759469,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-20,359,6,71.3,2142252,2851.153,0.52,5.883322388,1.791759469,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-21,359,6,71.3,2142252,2851.153,0.52,5.883322388,1.791759469,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-22,359,6,71.3,2142252,2851.153,0.52,5.883322388,1.791759469,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-23,359,6,71.3,2142252,2851.153,0.52,5.883322388,1.791759469,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-24,359,6,71.3,2142252,2851.153,0.52,5.883322388,1.791759469,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-25,359,6,71.3,2142252,2851.153,0.52,5.883322388,1.791759469,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-26,419,9,71.3,2142252,2851.153,0.52,6.03787092,2.197224577,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-27,446,11,71.3,2142252,2851.153,0.52,6.100318952,2.397895273,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-28,505,12,71.3,2142252,2851.153,0.52,6.224558429,2.48490665,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-29,505,12,71.3,2142252,2851.153,0.52,6.224558429,2.48490665,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-30,576,13,71.3,2142252,2851.153,0.52,6.356107661,2.564949357,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-07-31,604,13,71.3,2142252,2851.153,0.52,6.403574198,2.564949357,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-01,604,13,71.3,2142252,2851.153,0.52,6.403574198,2.564949357,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-02,702,14,71.3,2142252,2851.153,0.52,6.553933404,2.63905733,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-03,718,19,71.3,2142252,2851.153,0.52,6.576469569,2.944438979,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-04,718,19,71.3,2142252,2851.153,0.52,6.576469569,2.944438979,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-05,726,21,71.3,2142252,2851.153,0.52,6.587550015,3.044522438,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-06,726,21,71.3,2142252,2851.153,0.52,6.587550015,3.044522438,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-07,742,23,71.3,2142252,2851.153,0.52,6.609349243,3.135494216,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-08,742,23,71.3,2142252,2851.153,0.52,6.609349243,3.135494216,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-09,742,23,71.3,2142252,2851.153,0.52,6.609349243,3.135494216,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-10,742,23,71.3,2142252,2851.153,0.52,6.609349243,3.135494216,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-11,781,24,71.3,2142252,2851.153,0.52,6.66057515,3.17805383,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-12,781,24,71.3,2142252,2851.153,0.52,6.66057515,3.17805383,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-13,798,24,71.3,2142252,2851.153,0.52,6.682108597,3.17805383,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-14,815,24,71.3,2142252,2851.153,0.52,6.703188113,3.17805383,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-15,884,25,71.3,2142252,2851.153,0.52,6.784457063,3.218875825,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-16,903,25,71.3,2142252,2851.153,0.52,6.805722553,3.218875825,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-17,946,30,71.3,2142252,2851.153,0.52,6.852242569,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-18,946,30,71.3,2142252,2851.153,0.52,6.852242569,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-19,946,30,71.3,2142252,2851.153,0.52,6.852242569,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-20,946,30,71.3,2142252,2851.153,0.52,6.852242569,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-21,996,30,71.3,2142252,2851.153,0.52,6.903747258,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-22,1015,30,71.3,2142252,2851.153,0.52,6.922643891,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-23,1015,30,71.3,2142252,2851.153,0.52,6.922643891,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-24,1015,30,71.3,2142252,2851.153,0.52,6.922643891,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-25,1015,30,71.3,2142252,2851.153,0.52,6.922643891,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-26,1049,30,71.3,2142252,2851.153,0.52,6.955592608,3.401197382,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-27,1051,31,71.3,2142252,2851.153,0.52,6.957497371,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-28,1051,31,71.3,2142252,2851.153,0.52,6.957497371,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-29,1051,31,71.3,2142252,2851.153,0.52,6.957497371,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-30,1051,31,71.3,2142252,2851.153,0.52,6.957497371,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-08-31,1066,31,71.3,2142252,2851.153,0.52,6.971668605,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-09-01,1085,31,71.3,2142252,2851.153,0.52,6.989335266,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-09-02,1085,31,71.3,2142252,2851.153,0.52,6.989335266,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-09-03,1085,31,71.3,2142252,2851.153,0.52,6.989335266,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-09-04,1085,31,71.3,2142252,2851.153,0.52,6.989335266,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-09-05,1148,31,71.3,2142252,2851.153,0.52,7.045776577,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-09-06,1148,31,71.3,2142252,2851.153,0.52,7.045776577,3.433987204,4.266896327,14.57736817,7.955478753
LSO,Lesotho,2020-09-07,1148,31,65.74,2142252,2851.153,0.52,7.045776577,3.433987204,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-08,1148,31,65.74,2142252,2851.153,0.52,7.045776577,3.433987204,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-09,1164,31,65.74,2142252,2851.153,0.52,7.059617628,3.433987204,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-10,1164,31,65.74,2142252,2851.153,0.52,7.059617628,3.433987204,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-11,1164,31,65.74,2142252,2851.153,0.52,7.059617628,3.433987204,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-12,1245,33,65.74,2142252,2851.153,0.52,7.126890809,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-13,1245,33,65.74,2142252,2851.153,0.52,7.126890809,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-14,1245,33,65.74,2142252,2851.153,0.52,7.126890809,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-15,1245,33,65.74,2142252,2851.153,0.52,7.126890809,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-16,1245,33,65.74,2142252,2851.153,0.52,7.126890809,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-17,1327,33,65.74,2142252,2851.153,0.52,7.190676034,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-18,1327,33,65.74,2142252,2851.153,0.52,7.190676034,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-19,1327,33,65.74,2142252,2851.153,0.52,7.190676034,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-20,1390,33,65.74,2142252,2851.153,0.52,7.237059026,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-21,1424,33,65.74,2142252,2851.153,0.52,7.261225092,3.496507561,4.185707568,14.57736817,7.955478753
LSO,Lesotho,2020-09-22,1424,33,59.26,2142252,2851.153,0.52,7.261225092,3.496507561,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-09-23,1424,33,59.26,2142252,2851.153,0.52,7.261225092,3.496507561,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-09-24,1424,33,59.26,2142252,2851.153,0.52,7.261225092,3.496507561,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-09-25,1507,35,59.26,2142252,2851.153,0.52,7.317876199,3.555348061,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-09-26,1558,35,59.26,2142252,2851.153,0.52,7.351158226,3.555348061,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-09-27,1558,35,59.26,2142252,2851.153,0.52,7.351158226,3.555348061,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-09-28,1558,35,59.26,2142252,2851.153,0.52,7.351158226,3.555348061,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-09-29,1565,35,59.26,2142252,2851.153,0.52,7.355641103,3.555348061,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-09-30,1576,35,59.26,2142252,2851.153,0.52,7.36264527,3.555348061,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-10-01,1595,36,59.26,2142252,2851.153,0.52,7.374629015,3.583518938,4.081934542,14.57736817,7.955478753
LSO,Lesotho,2020-10-02,1639,38,53.7,2142252,2851.153,0.52,7.401841579,3.63758616,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-03,1680,39,53.7,2142252,2851.153,0.52,7.426549072,3.663561646,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-04,1680,39,53.7,2142252,2851.153,0.52,7.426549072,3.663561646,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-05,1680,39,53.7,2142252,2851.153,0.52,7.426549072,3.663561646,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-06,1683,39,53.7,2142252,2851.153,0.52,7.428333194,3.663561646,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-07,1683,39,53.7,2142252,2851.153,0.52,7.428333194,3.663561646,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-08,1683,39,53.7,2142252,2851.153,0.52,7.428333194,3.663561646,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-09,1786,41,53.7,2142252,2851.153,0.52,7.487733761,3.713572067,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-10,1800,42,53.7,2142252,2851.153,0.52,7.495541944,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-11,1800,42,53.7,2142252,2851.153,0.52,7.495541944,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-12,1805,42,53.7,2142252,2851.153,0.52,7.498315871,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-13,1805,42,53.7,2142252,2851.153,0.52,7.498315871,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-14,1805,42,53.7,2142252,2851.153,0.52,7.498315871,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-15,1833,42,53.7,2142252,2851.153,0.52,7.513709248,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-16,1833,42,53.7,2142252,2851.153,0.52,7.513709248,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-17,1833,42,53.7,2142252,2851.153,0.52,7.513709248,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-18,1833,42,53.7,2142252,2851.153,0.52,7.513709248,3.737669618,3.983413002,14.57736817,7.955478753
LSO,Lesotho,2020-10-19,1833,42,53.7,2142252,2851.153,0.52,7.513709248,3.737669618,3.983413002,14.57736817,7.955478753
LBR,Liberia,2020-03-17,1,,30.56,5057677,752.788,0.435,0,#NUM!,3.419691964,15.43641784,6.623783648
LBR,Liberia,2020-03-18,2,,30.56,5057677,752.788,0.435,0.693147181,#NUM!,3.419691964,15.43641784,6.623783648
LBR,Liberia,2020-03-19,2,,30.56,5057677,752.788,0.435,0.693147181,#NUM!,3.419691964,15.43641784,6.623783648
LBR,Liberia,2020-03-20,2,,30.56,5057677,752.788,0.435,0.693147181,#NUM!,3.419691964,15.43641784,6.623783648
LBR,Liberia,2020-03-21,2,,44.44,5057677,752.788,0.435,0.693147181,#NUM!,3.794139965,15.43641784,6.623783648
LBR,Liberia,2020-03-22,3,,74.07,5057677,752.788,0.435,1.098612289,#NUM!,4.305010592,15.43641784,6.623783648
LBR,Liberia,2020-03-23,3,,74.07,5057677,752.788,0.435,1.098612289,#NUM!,4.305010592,15.43641784,6.623783648
LBR,Liberia,2020-03-24,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-03-25,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-03-26,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-03-27,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-03-28,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-03-29,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-03-30,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-03-31,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-04-01,3,,79.63,5057677,752.788,0.435,1.098612289,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-04-02,6,,79.63,5057677,752.788,0.435,1.791759469,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-04-03,6,,79.63,5057677,752.788,0.435,1.791759469,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-04-04,7,,79.63,5057677,752.788,0.435,1.945910149,#NUM!,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-04-05,10,1,79.63,5057677,752.788,0.435,2.302585093,0,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-04-06,13,3,79.63,5057677,752.788,0.435,2.564949357,1.098612289,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-04-07,14,3,79.63,5057677,752.788,0.435,2.63905733,1.098612289,4.377390906,15.43641784,6.623783648
LBR,Liberia,2020-04-08,14,3,81.48,5057677,752.788,0.435,2.63905733,1.098612289,4.400357591,15.43641784,6.623783648
LBR,Liberia,2020-04-09,31,4,81.48,5057677,752.788,0.435,3.433987204,1.386294361,4.400357591,15.43641784,6.623783648
LBR,Liberia,2020-04-10,31,4,84.26,5057677,752.788,0.435,3.433987204,1.386294361,4.433907257,15.43641784,6.623783648
LBR,Liberia,2020-04-11,37,4,84.26,5057677,752.788,0.435,3.610917913,1.386294361,4.433907257,15.43641784,6.623783648
LBR,Liberia,2020-04-12,48,5,87.96,5057677,752.788,0.435,3.871201011,1.609437912,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-13,50,5,87.96,5057677,752.788,0.435,3.912023005,1.609437912,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-14,59,6,87.96,5057677,752.788,0.435,4.077537444,1.791759469,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-15,59,6,87.96,5057677,752.788,0.435,4.077537444,1.791759469,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-16,59,6,87.96,5057677,752.788,0.435,4.077537444,1.791759469,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-17,73,6,87.96,5057677,752.788,0.435,4.290459441,1.791759469,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-18,76,7,87.96,5057677,752.788,0.435,4.33073334,1.945910149,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-19,81,7,87.96,5057677,752.788,0.435,4.394449155,1.945910149,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-20,91,8,87.96,5057677,752.788,0.435,4.510859507,2.079441542,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-21,99,8,87.96,5057677,752.788,0.435,4.59511985,2.079441542,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-22,101,8,87.96,5057677,752.788,0.435,4.615120517,2.079441542,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-23,101,8,87.96,5057677,752.788,0.435,4.615120517,2.079441542,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-24,101,8,87.96,5057677,752.788,0.435,4.615120517,2.079441542,4.476882166,15.43641784,6.623783648
LBR,Liberia,2020-04-25,117,8,87.96,5057677,752.788,0.435,4.762173935,2.079441542,4.476882166,15.43641784,6.623783648
